% Model:              E_field_model_symetry_allel.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 5 2020, 20:47
% Dimension:          1
% Nodes:              50000
% Expressions:        2
% Description:        z-coordinate, Electric field, z component
% cln1x                   z (mm)                   Term4.Ez (V/m)
2.79116                   0.7911600000000001       -44.04794041532237
2.79124                   0.7912400000000003       -44.058764868204506
2.79132                   0.7913200000000001       -44.06959180621621
2.7914                    0.7914                   -44.08042122935756
2.79148                   0.79148                  -44.09125313762856
2.79156                   0.79156                  -44.102087531029206
2.79164                   0.7916400000000001       -44.11292440955947
2.79172                   0.7917200000000003       -44.12376377321938
2.7918                    0.7917999999999998       -44.134605622008834
2.79188                   0.79188                  -44.145449955928015
2.79196                   0.7919599999999998       -44.15629677497675
2.79204                   0.79204                  -44.1671460791552
2.79212                   0.7921200000000003       -44.177997868463294
2.7922                    0.7921999999999999       -44.18885214290092
2.79228                   0.7922799999999999       -44.199708902468224
2.79236                   0.79236                  -44.21056814716517
2.79244                   0.79244                  -44.22142987699175
2.79252                   0.79252                  -44.23229409194794
2.7926                    0.7926000000000003       -44.24316079203381
2.79268                   0.7926799999999997       -44.254029977249196
2.79276                   0.7927599999999999       -44.264901647594314
2.79284                   0.7928400000000002       -44.275775803069074
2.79292                   0.7929200000000002       -44.28665244367345
2.793                     0.7930000000000001       -44.29753156940742
2.79308                   0.7930799999999999       -44.308413180271
2.79316                   0.79316                  -44.319297276264265
2.79324                   0.7932400000000001       -44.330183857387155
2.79332                   0.7933200000000001       -44.341072923639665
2.7934                    0.7934000000000001       -44.35196447502181
2.79348                   0.7934800000000001       -44.362858511533574
2.79356                   0.7935599999999996       -44.37375503317491
2.79364                   0.7936400000000001       -44.38465403994601
2.79372                   0.7937200000000001       -44.395555531846675
2.7938                    0.7938000000000001       -44.40645950887698
2.79388                   0.7938800000000001       -44.417365971036915
2.79396                   0.7939600000000001       -44.428274918326466
2.79404                   0.79404                  -44.43918635074564
2.79412                   0.79412                  -44.45010026829447
2.7942                    0.7942000000000001       -44.46101667097293
2.79428                   0.79428                  -44.471935558780984
2.79436                   0.7943600000000002       -44.48285693171872
2.79444                   0.79444                  -44.49378078978606
2.79452                   0.7945199999999999       -44.50470713298302
2.7946                    0.7946000000000001       -44.515635961309655
2.79468                   0.7946800000000002       -44.5265672747659
2.79476                   0.7947600000000001       -44.53750107335176
2.79484                   0.7948400000000001       -44.548437357067264
